,title,price,link
287,"Lenovo 82H900J2CF 17.3"" HD+ Intel Core i3-1115G4 Laptop - Arctic Grey  ",665.,https://amazon.ca//Lenovo-82H900J2CF-Intel-i3-1115G4-Laptop/dp/B0BCCND11Y/ref=sr_1_252?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-252
288,HP Elitebook 840 G5 Laptop Intel Core i7 1.80 GHz 16Gb Ram 512GB SSD Windows 10 Pro-64 (Renewed)  ,421.,https://amazon.ca//HP-Elitebook-840-G5-Windows/dp/B08BJDL8XX/ref=sr_1_253?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-253
289,"HP Envy 17.3"" FHD IPS Laptop, Intel i7-1260P, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Intel Iris Xe Graphics, 5MP IR Camera, Windows 11, Silver, 32GB Hotface USB Card (Renewed)  ","1,449.",https://amazon.ca//HP-Envy-i7-1260P-Keyboard-Graphics/dp/B0CSCXVGXX/ref=sr_1_255?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-255
290,"Ruzava 16"" Laptop 12+512GB Celeron CPU N5095 (Up to 2.9Ghz) 4-Core Win 11 PC with Cooling Fan 1920 * 1200 2K Screen Dual WiFi BT4.2 Support 2.5"" HDD 1TB SSD Expand for Business Study-Purple  ",478.,https://amazon.ca//Ruzava-Aocwei-Cooling-Support-Study-Purple/dp/B0CBKLBZTC/ref=sr_1_33?dib=eyJ2IjoiMSJ9._lZqQ6P9dP5gt4HkmdtzzcZDet8zI6dc0hC6K844I89gJN9oVkVvPGtbrE2kaUS_2dgTyzQSks5DeswSzKF5XE6I2AFTugAp-hBaMwlu1Wvw7aIqmP-DTEnQLZI7f9Qj8lCaVZgI9-mlmD9PRONNnmqnvXp070nNaFtpvHZImMNlWFlo-frA5kZ7CZZqCBpL0OwUM1ptTbOqUueZhK0mNm7NB3GUVG0ggFPivmXRhvc-sjT8nVJ1k4otQHIYcKh1p1M4WBPZCXy3sqcJ2alEcusLk5c8o-TGYTB-gJNzccQ.QEPdj3dA8hGI17PgZhSipq9E8wklDEj326TdpWicbXQ&dib_tag=se&keywords=laptop&qid=1727727840&sr=8-33
291,"Lenovo IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel i5-1155G7, 16GB RAM, 672GB Storage(512GB SSD+160GB Docking Station Set), Intel Iris Xe Graphics, Num Pad, WiFi 6, Webcam, Win 11 Pro, Abyss Blue  ",799.,https://amazon.ca//Lenovo-IdeaPad-3i-Touchscreen-i5-1155G7/dp/B0D78PSQKR/ref=sr_1_256?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-256
292,"HP Stream 14"" HD Laptop, Intel Celeron N4120, 8GB RAM, 288GB Storage(128GB eMMC+160GB Docking Station Set), Intel UHD Graphics, Webcam, 1 Year Office 365, Windows 11 S, Rose Gold  ",419.,https://amazon.ca//HP-Stream-Celeron-Storage-Graphics/dp/B0D6B81SGT/ref=sr_1_257?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-257
293,"HP 17.3"" Laptop, FHD 1920 x 1080 IPS, AMD Ryzen 5 5500U 6-Core, AMD Radeon Graphics, 16GB RAM, 256GB SSD, Windows 11 Home, Wi-Fi 5, Bluetooth 5, 720p HD Camera, Natural Silver  ",659.,https://amazon.ca//HP-Graphics-Windows-Bluetooth-Natural/dp/B0D8T87C6J/ref=sr_1_258?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-258
294,"Lenovo IdeaPad Laptop, Intel 10-Core i5-1235U, 15.6"" FHD Display, Intel Iris Xe Graphics, 8GB DDR4 512GB SSD, WiFi 6, Type-C, HDMI, 720HD Camera, Win11 Home  ",599.,https://amazon.ca//Lenovo-IdeaPad-10-Core-i5-1235U-Graphics/dp/B0D3T93W62/ref=sr_1_259?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-259
295,"Dell Latitude 5400 14"" Laptop, Intel Core i7, 16GB RAM, 256GB SSD, Win11 Pro (Renewed)  ",375.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3ODE5NzU0MzMwODc2MDI3OjE3Mjc3Mjc4ODQ6c3BfbXRmOjMwMDMyNDIxMzExNTQwMjo6MDo6&url=%2FDell-Latitude-Laptop-Intel-Renewed%2Fdp%2FB0D88LHZNB%2Fref%3Dsr_1_261_sspa%3Fdib%3DeyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727727884%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
296,"HP Envy 15.6"" 2-in-1 Touch Screen FHD Laptop - AMD Ryzen 5 7530U, 8GB RAM, 256GB SSD, Win 11 - Nightfall Black (15-fh0013dx)  ",729.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3ODE5NzU0MzMwODc2MDI3OjE3Mjc3Mjc4ODQ6c3BfbXRmOjMwMDE4NTMyNDE2OTQwMjo6MDo6&url=%2FHP-Envy-Touch-Screen-Laptop%2Fdp%2FB0CZ4P53CB%2Fref%3Dsr_1_262_sspa%3Fdib%3DeyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727727884%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
297,"Lenovo T480s ThinkPad Laptop 14"" Full HD Touchscreen Business Notebook, Core i5-8350U, 16GB DDR4 RAM, 512GB SSD, FG Reader, Type-C, HDMI, CAM, Windows 10 Pro (Renewed)  ",395.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3ODE5NzU0MzMwODc2MDI3OjE3Mjc3Mjc4ODQ6c3BfbXRmOjMwMDE2MzY2MjMwNDQwMjo6MDo6&url=%2FLenovo-T480s-ThinkPad-Laptop-Touchscreen%2Fdp%2FB0CW9TBX4B%2Fref%3Dsr_1_263_sspa%3Fdib%3DeyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727727884%26sr%3D8-263-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
298,"ASUS BR1100 Laptop, BR1100FKA-CES1S-CA, 11.6"" HD Touch Screen Glossy Display, Intel Celeron N4500 Processor, 4GB RAM, 128GB Storage, MIL-STD 810H Durability, TPM 2.0, Windows 10 Pro, Star Grey  ",299.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3ODE5NzU0MzMwODc2MDI3OjE3Mjc3Mjc4ODQ6c3BfbXRmOjMwMDI5MTEwNjQwOTQwMjo6MDo6&url=%2FBR1100FKA-CES1S-CA-Display-Celeron-Processor-Durability%2Fdp%2FB09HN3TWSG%2Fref%3Dsr_1_264_sspa%3Fdib%3DeyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727727884%26sr%3D8-264-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
299,"Dell Latitude E7450 14in Laptop, Core i5-5300U 2.3GHz, 16GB Ram, 256GB SSD, Windows 10 Pro 64bit (Renewed)  ",240.,https://amazon.ca//Dell-Latitude-i5-5300U-Certified-Refurbished/dp/B07GCTDTK2/ref=sr_1_265?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-265
300,"15.6"" Laptop 16GB DDR4 512GB SSD Portable Laptop Computer Quad-Core N95 Processor FHD 1920 * 1080P Ordinateur Laptop PC with Touch ID, WiFi, BT4.2, HDMI, USB 3.0  ",469.,https://amazon.ca//Portable-Computer-Quad-Core-Processor-Ordinateur/dp/B0D9YVZQ5R/ref=sr_1_34?dib=eyJ2IjoiMSJ9._lZqQ6P9dP5gt4HkmdtzzcZDet8zI6dc0hC6K844I89gJN9oVkVvPGtbrE2kaUS_2dgTyzQSks5DeswSzKF5XE6I2AFTugAp-hBaMwlu1Wvw7aIqmP-DTEnQLZI7f9Qj8lCaVZgI9-mlmD9PRONNnmqnvXp070nNaFtpvHZImMNlWFlo-frA5kZ7CZZqCBpL0OwUM1ptTbOqUueZhK0mNm7NB3GUVG0ggFPivmXRhvc-sjT8nVJ1k4otQHIYcKh1p1M4WBPZCXy3sqcJ2alEcusLk5c8o-TGYTB-gJNzccQ.QEPdj3dA8hGI17PgZhSipq9E8wklDEj326TdpWicbXQ&dib_tag=se&keywords=laptop&qid=1727727840&sr=8-34
301,"Svikou AozPad 11 inch Convertible Laptop, 2-in-1 FHD Touchscreen Notebook, 12th Gen N95 CPU(Up to 3.4Ghz) 16GB DDR5 RAM, 512GB SSD, Win 11 Pro/360° Flip Screen/BacklitKeyboard/TypeC/ (GB, 512)  ",449.,https://amazon.ca//Svikou-Convertible-Touchscreen-Notebook-BacklitKeyboard/dp/B0D5BB3G7D/ref=sr_1_266?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-266
302,"Lenovo ThinkPad L13 Yoga Gen 1 Laptop 13.3"" FHD Touchscreen Notebook, Intel Core i5-10310u, 16GB RAM, 512GB SSD, HDMI, Backlit Key, Fingerprint Reader, Windows 10 Pro (Renewed)  ",499.,https://amazon.ca//Lenovo-ThinkPad-L13-Yoga-Touchscreen/dp/B0DD3LCTKD/ref=sr_1_267?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-267
303,"Lenovo LOQ 15.6"" 144Hz FHD IPS Gaming Laptop 2024 | AMD Ryzen 7 7435HS 8-Core | NVIDIA GeForce RTX 4060 8GB | Backlit Keyboard | USB-C | WiFi 6 | 16GB DDR5 1TB SSD | Win11 Home  ","1,595.",https://amazon.ca//Lenovo-Gaming-GeForce-Backlit-Keyboard/dp/B0D6325HDR/ref=sr_1_268?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-268
304,"HP EliteBook 845 G8 14"" FHD Business Laptop, AMD Ryzen 5 PRO 5650U, 32GB RAM, 2TB SSD, AMD Radeon Graphics, Fingerprint Reader, HD Camera, Wi‑Fi 6, Win 11 Pro, Silver, 32GB Hotface USB Card  ","1,049.",https://amazon.ca//HP-EliteBook-Business-Graphics-Fingerprint/dp/B0CW2Q99X6/ref=sr_1_269?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-269
305,"Lenovo ThinkPad L14 Gen 2 14” FHD Laptop - Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 10 Pro - 20X1005TUS  ",669.,https://amazon.ca//Lenovo-ThinkPad-L14-Gen-Laptop/dp/B0CNTXHFXG/ref=sr_1_270?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-270
306,"Dell Latitude 5400 14"" Laptop, Intel Core i7, 16GB RAM, 256GB SSD, Win11 Pro (Renewed)  ",375.,https://amazon.ca//Dell-Latitude-Laptop-Intel-Renewed/dp/B0D88LHZNB/ref=sr_1_271?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-271
307,"HP Laptop 14"" HD Display - Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 10 or Windows 11 Home - Green (14-dq2088wm)  ",539.,https://amazon.ca//HP-Laptop-Display-i5-1135G7-14-dq2088wm/dp/B0CTB5FMBM/ref=sr_1_272?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-272
308,"HP Victus Gaming Laptop, 15.6"" FHD 144Hz Display Laptop, AMD Ryzen 5 8645HS, 16GB DDR5 RAM, 512GB SSD, NVIDIA GeForce RTX 4050 (6GB GDDR6), HDMI, Backlit Keyboard, Wi-Fi 6, Silver  ","1,099.",https://amazon.ca//HP-Display-GeForce-Backlit-Keyboard/dp/B0DBQRGWBJ/ref=sr_1_273?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-273
309,"HP 15.6"" Full HD Touchscreen Laptop, Intel i7-1255U Processor, 64GB RAM, 2TB SSD, Intel Iris Xe Graphics, Numeric Keyboard, HD Webcam, HDMI, Windows 11, Natural Silver, 32GB Hotface USB Card  ","1,379.",https://amazon.ca//HP-Touchscreen-i7-1255U-Processor-Graphics/dp/B0CYYYNS3R/ref=sr_1_274?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-274
310,"Acer Nitro 5, 15.6"" 144Hz FHD Gaming Laptop | Intel Core i5-12450H | NVIDIA GeForce RTX 3050 | 32GB RAM | 1TB SSD | Windows 11 Home | Wi-Fi 6 | VR Ready | Black  ","1,099.",https://amazon.ca//Acer-Gaming-i5-12450H-GeForce-Windows/dp/B0D8KR8TBS/ref=sr_1_275?dib=eyJ2IjoiMSJ9.-pU3KjFtbuktayGBPO71q0QhU29ofmEFjoPrrpmgeLdRdsWT5MNhIDJICba5AAxrd1LNCF3m2HHgoERDbaP-gsf5fJhGOj5BRbrSsaBPU1Q_CV7cdRS4fanY5178eAUSmJwAExxAxsAUJ4IjddaOuwtQEYJJ0cQFqkr7TyMeCINth-tOw-l1CDAhwyGzMGWrp6suxf3nAvFW7Ba_osHLdmG6La-k9RZQH4ka-DVTU3gj7FQ1DbrUsr2BeZCi7JA-qTCIqp_gmO7-W132TZ3w9iXd40y_EQHZmfd3lSEP_18.5PQ29U8bA74Z0a9fBqqublEQkUWGV48HaqOzSU5bu3U&dib_tag=se&keywords=laptop&qid=1727727884&sr=8-275
